X1,X2,X3,X4,X5,X6,X7,X8,X9,Y,A
120,24.772096710265558,80,1,0,0,1,1,1,0,1
120,30.811246104828268,80,2,0,0,1,1,1,0,1
120,25.14741588622962,70,2,0,0,1,1,1,1,1
120,25.654372397382506,90,1,0,0,2,0,1,1,0
120,20.796729893506402,80,1,0,0,1,0,1,0,0
140,30.078124999999993,90,1,0,0,1,0,1,0,1
130,24.59490740740741,80,1,0,0,1,1,1,1,1
120,21.0828132906055,70,1,0,0,1,1,1,0,1
140,24.609733700642785,80,1,0,0,1,1,1,0,1
150,35.05886426592798,80,1,0,0,2,1,1,1,1
120,31.533446712018144,80,1,0,0,1,1,1,0,1
120,24.167162403331346,80,1,0,0,1,1,1,1,1
130,22.49134948096886,80,2,0,0,1,1,1,1,1
110,18.68512110726644,70,1,0,0,1,1,1,0,1
120,25.390624999999996,80,2,1,0,1,0,1,0,1
110,24.141519250780433,70,1,0,0,1,1,1,0,0
140,27.755102040816325,90,1,0,0,1,1,2,1,1
120,31.249999999999993,80,1,0,0,2,1,1,0,1
120,23.233456176894723,80,1,0,0,1,1,1,0,1
140,31.249999999999993,90,1,0,0,3,0,3,0,1
12,24.24242424242424,80,1,0,0,1,1,1,0,0
140,42.90714742745304,90,1,0,0,1,0,1,1,1
120,21.096190514828187,80,1,0,0,2,0,2,1,1
120,29.296874999999993,80,1,0,0,2,1,1,1,1
120,31.24879441379576,80,1,0,0,1,0,2,0,1
120,24.24242424242424,80,1,0,0,1,1,1,0,0
140,18.902038132807363,60,1,0,0,1,0,1,1,1
120,30.116213151927443,90,1,0,0,3,0,1,1,1
140,32.17993079584775,90,1,0,0,1,1,1,1,1
150,30.102118579484827,100,1,0,0,1,1,1,1,1
140,24.609374999999996,80,1,0,0,1,1,1,1,1
100,17.915089237425637,60,2,0,0,1,1,1,0,1
120,24.508945765204302,80,1,0,0,3,0,3,1,1
160,31.09789075175771,100,2,0,1,1,1,1,1,1
120,23.18339100346021,80,2,0,0,1,0,1,0,1
140,22.206330686137978,90,1,0,0,1,0,1,0,1
120,26.59500013997368,80,2,0,0,3,1,1,1,1
140,28.344671201814062,90,2,0,0,1,1,1,1,1
140,25.605536332179934,90,2,0,0,3,1,1,1,1
110,19.60519199567334,70,2,0,0,1,1,1,1,1
160,32.03124999999999,100,1,0,0,1,1,1,1,1
120,35.295549515193315,60,1,0,0,1,1,1,0,1
110,30.853209920493647,70,1,0,0,1,1,1,0,1
120,28.93406890166274,80,2,0,0,1,1,1,0,1
120,26.49150820148062,80,2,0,0,2,1,1,0,1
130,28.875440053795337,90,1,0,1,1,1,1,0,1
120,28.405337561104506,80,2,0,0,1,0,1,1,1
120,39.036817882971725,80,1,0,0,1,1,1,0,1
120,31.231409875074355,70,1,0,0,1,1,2,0,0
120,24.092970521541954,80,2,0,0,1,1,1,0,1
140,32.71861986912552,90,1,0,0,2,0,1,1,1
120,28.384802161348794,80,2,1,0,1,1,3,0,1
130,29.411764705882355,80,2,1,0,3,1,3,1,0
120,25.153150229218223,80,1,0,0,1,1,1,1,1
100,20.41522491349481,70,2,0,0,1,1,1,0,1
110,25.05930702662969,70,2,0,0,1,1,1,0,0
140,33.77777777777778,90,1,0,0,2,1,1,1,1
110,24.910767400356928,69,1,0,0,1,1,1,0,1
160,36.244897959183675,100,2,0,0,1,1,2,1,1
110,24.801587301587304,70,2,0,0,2,1,2,0,1
100,30.110278896458276,70,1,0,0,1,1,1,0,1
120,23.87511478420569,80,1,0,0,1,0,1,0,1
160,24.999999999999996,90,2,1,0,3,1,1,1,1
120,37.10575139146568,80,1,0,0,1,1,1,0,1
110,28.98114343784109,80,2,0,0,1,1,1,0,1
110,26.643598615916957,90,2,0,1,1,1,1,0,1
120,32.03124999999999,80,1,0,0,1,1,1,0,0
170,24.451073402122358,100,1,0,0,1,1,1,1,1
110,25.88057063502083,70,2,0,0,1,1,1,0,0
120,23.711844630960893,70,2,0,0,1,1,1,0,1
120,23.1084345786212,80,1,0,0,1,1,1,0,1
140,34.62603878116344,90,1,0,0,1,1,1,1,1
120,36.71874999999999,80,1,0,0,2,1,1,1,1
120,24.977043158861335,80,1,0,0,1,0,1,0,1
110,23.384353741496604,80,1,0,0,1,1,1,0,1
120,25.711662075298435,80,2,0,0,1,1,1,0,1
120,26.25958474843318,80,2,1,0,1,1,1,1,1
120,25.711662075298435,80,1,0,0,3,1,1,1,1
120,27.099251006812448,90,1,0,0,1,1,2,1,1
160,23.458562375266975,70,2,0,0,1,1,1,1,1
130,22.656249999999996,90,1,0,0,1,1,1,1,1
140,36.10694145807132,90,1,0,0,2,1,2,1,1
140,25.420014609203797,80,2,1,0,1,1,1,1,0
120,23.50780532598714,80,2,0,0,1,1,1,0,1
120,25.510204081632658,80,1,0,0,1,1,1,0,1
140,21.333333333333332,90,1,0,0,1,1,1,1,1
120,23.120623596247853,80,2,0,0,1,1,1,1,1
120,24.913494809688583,80,1,0,0,1,0,1,1,1
130,29.069767441860467,80,2,0,0,1,1,1,0,1
120,24.221453287197235,80,1,0,0,1,1,1,0,0
100,29.27796045223188,70,1,0,0,1,1,1,0,1
120,21.82995219993225,80,1,0,0,1,1,2,0,1
130,26.562499999999996,90,1,0,0,1,1,2,0,1
120,23.148148148148145,80,2,0,0,3,1,1,0,1
140,39.35250922958335,90,1,0,0,1,1,1,1,1
160,35.83017847485127,110,2,1,0,1,1,1,1,1
120,23.046874999999996,80,1,0,0,1,1,1,0,1
100,25.46938775510204,60,2,0,1,1,1,1,0,1
180,25.765713456234575,100,1,0,0,1,1,1,1,1
140,20.41522491349481,80,1,0,0,2,1,1,1,1
120,20.761245674740486,80,1,0,0,1,1,1,0,0
140,28.726787729557817,100,2,1,0,1,1,1,1,1
110,32.038959374599514,70,1,0,0,2,1,2,1,1
110,27.68166089965398,80,1,0,0,1,1,1,1,1
120,23.323418063818284,80,2,1,0,2,0,1,1,1
120,23.73323840037973,80,1,0,0,1,0,1,0,1
110,21.952479338842977,80,2,0,0,1,1,1,0,1
130,32.04587620172036,80,1,0,0,3,1,1,1,1
140,30.795847750865054,70,2,0,0,2,0,1,1,1
90,21.367521367521366,60,1,0,0,1,1,1,0,1
120,23.87511478420569,80,2,0,0,1,1,1,0,1
150,22.432302515622492,80,2,0,0,1,0,1,1,1
140,24.55775234131113,90,1,1,0,1,1,1,1,1
110,20.519134092541297,70,2,0,0,1,1,1,0,1
110,22.66270867247598,80,2,0,0,1,1,1,0,1
120,25.95155709342561,80,1,0,0,1,0,1,1,1
130,28.40818411056848,90,2,0,0,1,1,1,0,1
130,27.390918560240728,80,1,0,0,1,1,1,0,1
120,26.82742078020452,80,1,0,0,1,1,1,1,1
140,23.306680053067517,100,1,0,0,1,1,1,1,1
120,22.582709172343705,90,1,0,0,2,1,1,0,1
100,31.20256367009614,60,1,0,0,1,1,2,0,0
170,31.77393185505679,90,2,0,0,1,1,1,1,1
110,24.24242424242424,70,1,0,0,1,0,1,0,0
150,26.502116213757365,90,2,0,0,1,1,1,1,1
110,21.224489795918366,70,1,0,0,1,1,1,0,0
180,46.06009070294785,1100,1,0,0,1,0,1,1,1
140,23.22543184787342,90,2,1,1,1,1,1,1,1
160,40.15466983938131,1000,1,0,0,1,0,1,1,1
120,25.765713456234575,80,1,0,0,1,0,1,0,0
110,30.00414951003862,70,2,1,0,1,1,1,0,1
110,24.464601603372348,80,1,0,0,1,1,1,0,1
130,22.67573696145125,80,2,0,0,2,1,1,1,1
120,34.240321402483566,80,1,0,0,1,0,1,0,0
140,32.046146450889275,90,1,0,0,1,1,1,1,1
150,25.88057063502083,90,2,0,1,1,1,1,1,1
120,27.68166089965398,80,1,0,0,1,1,1,0,1
12,27.414453692693883,80,2,0,0,1,0,1,1,1
120,26.29757785467128,80,2,0,0,2,1,2,0,1
120,24.158817968558527,80,2,0,0,1,1,1,1,1
120,27.47252747252747,80,2,0,0,1,1,1,0,1
130,27.102040816326532,90,2,1,0,1,1,1,0,1
150,29.93759487265981,95,1,0,0,3,0,2,0,1
125,30.42184964845863,90,2,0,0,1,0,2,1,0
130,30.78090740428403,80,1,0,0,1,1,1,1,1
110,25.437480812245077,70,1,0,0,1,1,1,0,0
130,27.94214332675871,90,1,0,0,1,1,1,1,1
170,23.323418063818284,90,2,1,0,1,1,1,1,1
110,28.398718000730252,80,1,0,1,2,1,2,0,1
170,25.909456951787405,100,1,0,0,1,1,1,0,1
12,23.233456176894723,80,2,1,1,1,1,1,0,1
120,28.98114343784109,80,1,0,0,1,1,1,0,1
130,34.57581379659302,80,1,0,0,1,1,1,1,1
120,38.135421315266335,80,1,0,0,1,0,1,1,1
110,26.026174895895295,70,1,0,1,2,0,2,0,1
150,30.102118579484827,95,1,0,0,3,1,2,0,1
150,26.34649403440099,80,1,0,0,1,1,3,0,1
120,25.63691716071142,80,2,0,0,1,1,1,0,1
100,27.005130974885226,70,1,0,0,2,0,1,1,0
140,27.110582639714625,80,1,0,0,3,1,3,1,1
90,21.367521367521366,60,1,0,0,1,1,1,0,0
140,41.52249134948097,80,1,0,0,1,1,2,0,1
-100,28.650137741046827,80,1,0,0,2,1,1,0,0
160,22.40817898532965,100,2,0,0,1,0,1,1,1
120,23.38868655818771,80,2,0,0,1,1,1,0,1
130,23.243408017070564,90,2,0,0,1,0,1,0,1
150,27.055150884495315,90,1,0,0,2,1,1,1,1
160,38.52146814404432,70,1,0,0,1,0,1,1,1
110,24.977043158861335,80,1,0,0,1,1,1,0,0
120,25.711662075298435,80,1,0,0,2,0,1,0,1
150,31.644317867172973,90,1,0,0,1,0,1,0,1
80,23.80540166204986,60,1,0,0,1,1,1,0,0
120,20.65754000210077,80,2,0,0,1,1,1,0,1
110,23.422090729783037,70,1,0,0,2,1,1,0,0
160,29.06877329776684,100,2,1,0,1,0,1,1,0
159,39.63568898633834,99,1,0,0,3,1,1,1,1
120,22.151022507021082,80,1,0,0,1,0,1,1,1
130,23.66524436157625,90,2,0,1,1,1,1,1,1
130,27.18089990817263,80,2,1,0,3,0,3,1,1
120,29.515938606847698,80,1,0,0,1,1,1,0,1
120,34.17488999957281,80,1,0,0,1,1,1,1,1
140,29.031789809841772,90,2,0,0,1,1,1,0,1
130,30.757400999615534,80,1,0,0,1,1,1,0,1
120,23.58832922049644,60,2,0,0,1,1,1,0,1
130,29.77777777777778,90,1,0,0,1,1,1,0,1
160,28.763971071663377,100,1,0,0,2,1,2,1,1
140,29.43213296398892,90,1,0,0,1,1,3,1,1
110,25.03991871098853,60,1,0,0,1,1,1,0,1
120,25.351541373715524,90,2,0,0,2,0,2,0,0
120,23.14049586776859,80,1,0,0,1,1,1,0,1
90,33.30498866213152,80,1,0,0,1,1,1,1,1
140,28.124999999999993,90,1,0,0,1,0,1,1,1
150,23.661438615467823,100,2,0,0,1,1,1,1,1
120,23.147255121330193,80,1,0,0,1,1,1,0,1
120,27.458654210326976,80,2,0,0,1,1,1,0,1
120,34.626820730927015,80,1,0,1,2,1,2,0,1
130,37.6542220797949,80,2,0,0,1,1,1,0,1
130,28.650137741046827,80,1,0,0,2,1,1,0,1
130,24.464601603372348,80,2,0,0,1,1,1,1,0
150,32.889188733344575,80,1,0,0,2,1,1,1,1
110,35.37957770333848,80,1,0,0,2,1,1,0,0
120,23.739956172388606,90,1,0,0,1,1,1,1,1
140,32.038578411943455,90,2,0,0,1,1,1,0,1
120,25.344352617079885,80,2,0,1,1,0,1,0,1
120,21.971335857220122,80,2,0,0,1,1,3,0,0
130,27.390918560240728,85,1,0,0,3,1,1,1,1
120,26.953124999999996,80,1,0,0,1,1,1,0,1
120,24.747454257779218,70,1,0,0,1,0,1,0,1
160,24.538964901844135,90,1,0,0,1,1,1,0,1
140,30.468749999999993,100,1,0,0,1,1,1,1,1
180,38.21499013806706,110,1,0,0,1,1,1,1,1
120,21.534908398614277,80,2,0,0,1,1,1,1,1
140,24.382716049382715,100,1,0,0,1,1,1,1,1
120,23.951226593119465,60,2,0,0,1,1,1,1,1
120,27.755102040816325,90,2,0,0,1,1,1,1,0
120,21.218317194552675,80,2,0,0,1,1,1,0,1
120,23.030045351473927,80,1,0,0,1,1,1,0,1
120,28.373702422145332,70,2,0,1,1,1,1,0,1
110,24.816326530612244,70,2,0,0,1,0,1,0,0
120,27.636054421768712,70,1,0,0,1,0,3,0,0
120,34.367913832199555,80,1,0,0,1,1,1,0,1
120,23.711844630960893,80,1,0,0,1,1,1,0,1
120,27.639801313892,80,1,0,0,1,0,1,0,1
130,29.384756657483923,80,2,1,0,1,1,1,1,1
130,21.874999999999996,80,1,0,0,1,1,1,1,1
130,27.660095935016283,69,2,0,0,3,0,3,1,1
115,23.87543252595156,80,2,1,0,2,1,1,0,1
140,36.7309458218549,80,1,0,0,3,0,3,1,1
150,21.545090797168363,90,2,0,0,1,1,1,0,1
110,34.89439853076216,80,1,0,0,1,1,1,0,0
140,40.15549574949806,90,1,0,0,1,1,1,1,1
160,28.162493730951734,95,1,0,0,2,1,1,1,1
120,31.16343490304709,80,1,0,0,1,1,1,0,1
100,20.23950075898128,60,1,0,0,1,1,1,0,1
130,31.238589800803275,80,1,0,0,2,1,1,1,1
150,34.80874965389027,100,1,0,0,1,1,1,1,1
120,26.82742078020452,80,2,0,0,1,0,1,1,0
140,33.42516069788796,80,1,0,0,1,0,1,1,1
120,25.46938775510204,100,2,0,0,3,1,3,1,1
125,27.44059917355372,100,2,0,0,1,1,1,0,1
12,23.87511478420569,80,1,0,0,1,1,1,0,1
120,33.05785123966941,80,1,0,0,1,0,1,1,1
140,23.529411764705884,80,2,0,0,2,1,1,1,1
160,31.577562387614577,100,1,0,0,2,1,2,1,1
170,25.95155709342561,80,2,0,0,1,1,1,1,1
150,24.76756591982929,90,1,0,0,1,1,1,0,1
120,24.167162403331346,80,1,0,0,1,1,1,0,1
150,28.73174689021093,80,2,0,0,2,1,1,1,0
120,25.142857142857142,80,2,0,0,1,1,1,0,1
120,24.690405462752206,80,1,0,0,2,1,1,0,1
130,24.034609838166958,80,2,0,0,1,0,1,1,1
150,33.05785123966941,90,1,0,0,3,1,3,1,1
110,24.690405462752206,80,1,0,0,1,1,1,0,0
120,20.571428571428573,70,2,0,0,1,1,1,0,1
150,21.877551020408163,100,2,0,1,1,1,1,1,1
140,33.26706965799829,90,1,0,0,2,0,1,1,1
120,23.437499999999996,80,1,0,0,1,1,1,0,1
130,33.4622248661511,1000,2,0,0,2,0,1,0,1
140,28.393726338561386,80,2,0,0,3,1,1,1,1
120,31.249999999999993,90,1,0,0,1,1,1,0,1
140,30.78090740428403,90,1,0,1,1,0,1,0,1
150,25.344352617079885,90,2,0,0,2,1,1,1,1
150,30.477966223242138,80,2,0,0,1,1,1,1,1
120,24.76756591982929,80,1,0,0,1,1,1,0,1
120,21.258503401360546,80,2,0,0,1,1,1,0,1
110,24.508945765204302,90,2,0,0,1,1,1,0,1
140,27.885187388459247,90,1,0,0,1,1,1,1,1
110,23.051754907792976,80,2,0,0,1,1,1,0,1
140,24.83576349943919,90,1,0,0,1,1,1,1,0
110,30.040816326530614,70,2,0,0,1,1,1,0,1
140,32.03124999999999,80,1,0,0,1,1,1,0,1
165,27.915518824609727,52,1,0,0,1,1,2,0,1
180,38.21499013806706,100,1,0,0,1,1,1,1,1
120,28.405337561104506,80,2,0,0,1,1,1,1,0
130,29.357521924046818,90,1,0,0,1,1,1,0,0
120,25.910684346898332,80,1,0,0,1,1,1,0,0
160,27.21730294672666,90,1,0,0,1,1,1,1,1
140,23.422090729783037,90,1,0,0,2,1,1,1,0
110,22.53061224489796,80,2,1,0,1,1,1,1,1
140,32.44997295835587,90,2,0,0,1,1,3,1,1
120,34.81611681990265,80,2,0,0,1,1,1,1,1
120,31.244992789617044,80,1,0,0,1,1,1,1,1
120,26.81359044995408,80,1,0,0,1,1,1,0,1
100,32.87310979618672,60,1,0,0,1,0,1,0,1
120,23.711844630960893,80,2,0,0,1,1,1,0,0
130,29.744199881023196,90,1,0,0,1,0,1,1,1
130,27.755102040816325,90,1,0,0,3,1,1,1,1
120,55.3985722784057,80,1,0,0,2,1,2,1,1
120,23.437499999999996,80,1,0,0,1,1,1,0,1
140,27.660095935016283,90,2,1,0,3,1,3,1,1
140,22.832879346258608,90,2,0,0,2,1,2,1,1
140,26.493025631204315,80,2,0,0,2,0,1,1,1
120,29.410758865975858,80,2,1,1,1,1,1,0,0
110,21.82995219993225,70,1,0,1,1,1,1,0,0
120,27.43484224965706,80,2,1,1,2,1,2,0,1
110,25.95155709342561,80,2,1,1,1,1,1,0,0
140,36.06647187728269,80,1,0,0,3,1,1,1,1
110,24.654832347140037,70,1,0,0,2,1,2,0,1
140,58.10950413223141,90,2,0,0,1,1,1,1,1
120,26.25958474843318,80,2,0,0,1,1,1,0,1
120,23.87511478420569,80,1,0,0,1,1,1,0,1
140,25.910684346898332,90,1,0,0,1,1,1,1,1
120,30.078124999999993,80,1,0,0,1,1,1,0,1
130,38.10394756896814,70,1,0,0,3,1,3,1,1
170,26.173832551310287,90,2,1,1,3,1,1,1,1
130,28.256989886972036,80,1,0,0,1,1,1,1,1
120,23.93606231490121,80,1,0,0,1,0,1,0,1
120,24.221453287197235,80,2,1,0,1,1,1,1,1
120,25.654372397382506,80,1,0,0,1,1,3,0,1
120,25.153150229218223,80,1,0,0,1,1,1,0,1
120,27.68166089965398,80,2,1,0,1,0,1,0,1
120,24.801587301587304,80,2,0,0,1,1,1,0,0
130,22.86236854138088,80,1,0,0,1,1,1,1,1
140,28.628792385484825,90,2,0,0,1,1,1,1,1
120,23.87511478420569,80,1,0,0,1,1,2,0,1
100,30.116002379535985,70,1,0,0,1,1,1,0,0
120,22.405876951331493,80,1,0,0,3,1,3,1,1
120,25.180785123966942,80,2,0,0,1,1,1,0,1
90,21.504469556417607,70,1,0,0,1,1,1,0,1
120,25.209201358495854,90,2,0,0,2,0,1,1,1
200,25.558846200657225,100,1,0,0,1,1,1,1,1
120,24.221453287197235,80,1,0,0,1,1,1,0,1
140,34.93877551020408,90,2,0,0,2,1,1,1,1
120,25.351541373715524,80,2,0,0,1,1,1,1,1
120,24.76756591982929,80,1,0,0,1,1,1,0,1
120,23.83300460223537,80,1,0,0,1,1,1,0,1
140,30.48315805517451,90,2,0,0,1,0,1,1,1
120,23.87511478420569,79,1,0,0,1,0,1,1,1
170,35.926839889679194,100,1,0,0,2,1,1,1,1
150,34.10585141354372,90,1,0,0,1,0,1,1,1
110,19.81405273586343,70,1,0,0,1,0,1,0,0
130,31.88775510204082,90,2,1,0,1,0,1,1,0
90,17.008820853605474,60,1,0,0,1,1,1,0,0
120,21.22280827689523,80,1,0,0,1,0,1,1,1
120,32.42187499999999,80,1,0,0,1,0,3,0,1
100,23.030045351473927,60,1,0,0,1,1,1,0,0
200,29.642685467072578,170,1,0,0,1,1,1,1,1
125,43.145956607495066,90,1,0,0,1,1,1,1,1
140,26.83864765261977,90,1,0,0,1,1,1,1,1
120,25.15589569160998,80,2,0,0,1,1,1,0,1
140,19.735976492259113,90,1,0,0,3,1,1,1,1
120,25.990903183885642,80,2,0,0,1,1,3,0,1
130,25.06574621959237,70,1,0,0,2,1,2,0,0
160,32.87310979618672,90,1,0,0,2,1,2,0,1
120,23.711844630960893,80,1,0,0,2,0,1,1,1
110,29.43213296398892,70,1,0,0,2,1,1,0,1
120,26.502116213757365,80,1,0,0,1,1,1,0,1
120,35.37957770333848,80,1,0,1,3,0,2,1,1
140,33.694937541091385,90,1,0,0,1,1,1,1,1
120,33.35975690315762,80,2,0,0,1,0,1,0,1
150,25.605536332179934,90,2,0,0,1,1,1,1,1
150,31.40766480670921,100,2,0,0,2,1,1,0,1
110,22.758306781975424,80,2,0,0,1,1,1,0,1
120,19.62826470116968,80,1,0,0,1,1,1,0,1
120,27.60945175517229,90,1,0,0,2,1,1,0,1
120,34.68093539437178,90,2,0,0,1,0,1,1,1
120,25.03991871098853,80,1,0,0,1,1,1,0,0
120,26.83864765261977,80,1,0,0,1,1,1,0,1
130,26.573129251700685,80,2,0,0,1,1,1,0,1
130,37.49999999999999,90,1,0,0,1,0,1,1,1
120,23.76543209876543,80,2,0,0,1,0,1,1,1
100,22.948115744558788,70,1,0,0,1,1,1,0,1
140,25.013520822065985,90,2,0,0,1,1,1,1,1
120,24.801587301587304,80,2,0,0,2,0,1,0,1
150,31.626276482243554,90,2,0,0,3,1,1,1,1
180,28.19692120103642,100,1,0,0,3,1,3,1,1
140,35.785147392290256,90,1,0,0,3,1,2,0,1
110,35.33859303090072,69,1,0,0,1,1,1,1,1
120,25.816630212628635,80,2,1,0,1,1,1,0,0
130,23.437499999999996,80,2,0,0,1,0,1,1,1
120,25.236340330075304,80,1,0,0,1,1,1,0,0
140,31.626276482243554,90,1,0,0,1,1,1,1,1
909,22.321428571428577,60,1,0,0,2,1,1,0,0
110,24.280975342840534,80,2,0,0,1,1,1,0,0
140,38.370720188902006,100,1,0,0,2,0,1,1,1
120,25.529644871208653,80,1,0,0,1,1,3,0,1
120,25.64891761567662,80,1,0,0,1,1,1,0,1
110,28.194284249647573,60,1,0,0,1,1,3,0,1
120,26.89232313815483,80,1,0,0,1,0,1,1,1
120,32.049981743681286,80,1,0,0,1,1,1,0,1
90,33.090422367638304,140,2,0,0,2,1,2,1,1
130,23.795526441029086,70,2,0,0,1,0,1,0,1
140,32.368549813692646,100,2,0,1,2,1,1,1,1
140,37.813802037743784,80,1,0,0,1,1,1,1,1
150,31.073540713020815,100,2,0,0,2,1,1,1,1
70,26.897670187097027,100,2,0,0,1,0,1,0,1
120,24.092970521541954,80,1,0,0,1,1,1,0,0
140,38.370720188902006,90,1,0,0,1,1,1,1,1
120,22.724403484408533,80,2,1,1,1,1,1,0,1
110,22.038567493112943,70,1,0,0,1,1,1,0,0
120,25.88057063502083,80,2,0,0,1,1,3,0,1
120,18.314459265590184,80,2,0,0,1,1,1,0,0
120,28.66889243721875,80,1,0,0,1,1,3,1,1
160,26.061679307694877,90,2,0,0,1,1,1,1,1
120,26.298487836949374,80,1,0,0,1,1,1,0,1
120,25.40281608361155,80,2,0,1,1,1,1,1,1
120,21.338210638622158,80,1,0,0,1,1,1,0,1
120,22.499637102627375,80,1,0,0,1,1,1,0,0
130,26.122448979591837,90,2,0,0,1,1,1,1,0
130,32.00731595793324,90,1,0,0,2,1,1,1,1
120,25.390624999999996,80,1,0,0,2,1,1,1,0
120,19.233560749020175,80,1,0,0,1,1,1,0,1
120,22.038567493112943,80,1,0,0,1,1,1,1,1
110,22.59814049586777,80,1,1,0,2,1,1,0,1
120,23.634033007530842,80,1,0,0,1,1,1,0,0
120,27.660095935016283,80,2,0,0,1,1,1,0,1
110,27.852007979223906,70,1,0,0,1,1,1,0,1
120,23.781212841854934,80,2,0,0,1,0,1,1,1
110,26.26494384736143,70,2,0,0,1,0,1,0,0
140,31.14186851211073,90,1,0,0,2,0,1,1,1
130,31.533446712018144,90,1,1,0,1,0,1,1,1
140,29.340039628105465,90,1,0,0,2,1,1,1,1
135,36.71874999999999,80,1,0,0,3,1,1,1,1
140,34.41319568055061,90,1,0,0,2,0,1,1,1
110,22.49134948096886,70,2,0,0,2,1,1,0,1
140,32.88140173866042,80,1,0,0,1,1,1,1,1
120,28.734672057202044,80,2,0,0,1,0,1,0,1
120,24.977043158861335,80,1,0,0,1,1,1,1,1
110,23.58832922049644,70,2,0,1,2,1,1,0,1
140,32.46753246753247,90,1,0,0,2,0,1,0,1
140,24.141519250780433,90,1,0,0,3,1,3,1,1
120,23.529411764705884,80,2,0,0,1,0,1,0,1
140,22.49134948096886,90,1,0,0,1,0,1,0,0
109,23.92242299970097,76,1,0,0,1,1,1,0,1
120,26.106562240417702,70,2,0,0,2,1,1,0,1
120,20.957171162932475,80,1,0,0,2,1,2,1,1
150,25.102391333069097,90,2,1,1,1,1,1,1,1
140,32.87310979618672,80,1,0,0,3,1,1,1,1
120,31.88775510204082,80,2,0,0,1,1,1,1,1
170,29.642685467072578,100,1,1,0,1,1,1,1,0
120,30.436715570602924,80,2,0,0,3,1,1,1,1
140,32.83097978719196,90,1,0,0,1,1,1,1,1
130,38.792376454714116,100,1,1,0,2,1,2,0,1
120,29.687499999999993,80,1,0,0,3,1,1,1,1
130,27.268005540166204,90,1,0,0,1,1,1,1,1
110,22.22222222222222,70,2,0,0,1,1,1,0,0
120,24.38652644413961,80,1,0,0,1,1,1,1,1
120,19.735976492259113,80,2,1,0,1,1,1,0,1
120,24.609733700642785,80,2,0,0,1,1,1,0,1
90,26.026174895895295,80,1,0,0,1,1,1,0,1
110,28.479886080455675,70,1,0,0,2,1,1,1,1
170,33.21799307958478,90,1,0,0,1,1,1,1,1
140,26.562499999999996,90,1,1,1,3,1,3,1,1
120,23.046874999999996,80,2,0,0,1,0,1,1,1
110,23.306680053067517,60,2,1,0,1,1,1,0,1
130,27.469135802469133,80,2,1,0,1,1,1,0,1
120,22.589551436050055,80,1,0,0,1,1,1,0,1
120,27.309968138370508,90,2,0,1,1,1,1,1,1
140,29.357521924046818,90,1,0,0,1,1,1,1,1
150,27.777777777777775,80,2,0,0,1,1,1,1,1
120,23.030045351473927,80,2,0,0,1,1,1,0,1
130,27.776706145596233,90,1,0,0,1,1,1,0,1
120,30.42184964845863,80,2,0,0,1,1,1,0,1
140,31.14186851211073,90,2,0,0,1,1,1,1,1
140,24.508945765204302,90,1,0,0,1,1,1,1,1
120,20.281233098972418,80,2,0,0,1,1,1,1,1
160,40.98914463312463,90,1,0,0,1,1,1,1,1
110,26.674874320303687,90,2,1,1,1,1,1,1,1
170,42.240587695133144,100,1,1,0,3,1,1,1,1
120,25.390624999999996,80,2,0,0,1,0,1,1,1
120,22.460034350640772,80,2,0,0,1,0,1,0,1
120,29.745808545159548,80,2,0,0,2,1,1,0,1
110,27.548209366391177,70,1,0,0,1,1,1,0,0
130,33.247876942797625,90,1,0,0,3,0,2,1,1
120,25.217358575783805,70,1,0,0,1,0,1,0,1
140,49.72790392193658,80,2,0,0,3,1,1,0,1
110,24.59321112985787,80,2,0,0,1,0,1,1,1
120,23.529411764705884,80,2,0,0,1,1,1,0,1
120,26.562499999999996,80,2,0,0,1,1,1,0,1
120,23.87511478420569,80,1,0,0,1,1,1,0,1
140,31.83391003460208,90,2,1,0,2,1,1,1,1
120,29.384756657483923,80,1,0,0,1,0,1,0,1
140,43.00377297253438,100,1,0,0,1,1,1,1,1
140,23.738662131519277,90,2,0,0,2,1,3,1,1
120,25.24933720489837,70,2,0,0,1,1,1,0,1
130,21.224489795918366,90,2,0,0,1,1,1,1,1
110,25.970115548195263,80,2,0,0,2,1,1,0,1
120,24.218749999999996,70,2,0,0,1,1,1,0,1
120,26.672763298277697,80,1,0,0,1,1,1,1,1
120,23.73323840037973,80,1,0,0,1,1,1,0,1
130,37.77777777777778,70,1,0,0,1,1,1,0,1
140,22.86236854138088,80,1,0,0,2,1,1,1,1
110,25.781249999999996,70,1,0,0,1,1,1,0,1
130,31.626276482243554,80,1,0,0,3,1,3,1,1
120,29.585798816568044,80,1,0,0,1,1,1,0,0
120,31.63371488033298,80,1,0,0,2,1,1,1,1
120,25.711662075298435,80,2,1,1,1,1,1,1,1
140,24.999999999999996,90,1,0,0,2,1,2,1,1
120,24.508945765204302,80,1,0,0,1,1,1,1,1
120,26.709401709401707,60,1,0,0,1,1,2,1,1
120,34.927679158448385,80,1,0,0,1,1,2,1,1
120,23.437499999999996,80,1,0,0,1,1,1,0,0
160,27.117768595041323,95,2,0,0,3,1,1,1,1
110,22.499637102627375,90,2,0,0,1,0,1,1,1
110,22.758306781975424,80,2,0,0,1,1,1,1,0
110,28.999307479224377,70,1,0,0,1,1,1,0,1
80,26.953124999999996,170,1,0,0,1,1,1,1,1
120,23.437499999999996,80,1,0,0,1,1,1,0,1
